id1,id2,is_true_match,classification
playtime_72758,sales_3229,,
playtime_72758,sales_6190,,
playtime_72758,sales_5630,,
playtime_72758,sales_12316,,
playtime_72758,sales_4340,,
playtime_72759,sales_8264,,
playtime_72760,sales_16026,,
playtime_72761,sales_15282,,
playtime_72761,sales_13939,,
playtime_72761,sales_14314,,
playtime_72761,sales_16447,,
playtime_72761,sales_1263,,
playtime_72761,sales_9979,,
playtime_72761,sales_15509,,
playtime_72761,sales_16089,,
playtime_72761,sales_16456,,
playtime_72761,sales_15660,,
playtime_72762,sales_14503,,
playtime_72762,sales_14314,,
playtime_72762,sales_14357,,
playtime_72762,sales_1263,,
playtime_72762,sales_6218,,
playtime_72762,sales_10419,,
playtime_72762,sales_5882,,
playtime_72762,sales_10409,,
playtime_72762,sales_13939,,
playtime_72762,sales_9351,,
playtime_72769,sales_13668,,
playtime_72770,sales_9943,,
playtime_72770,sales_8299,,
playtime_72770,sales_6851,,
playtime_72770,sales_12759,,
playtime_72772,sales_15663,,
playtime_72772,sales_1823,,
playtime_72772,sales_2204,,
playtime_72772,sales_3029,,
playtime_72772,sales_12104,,
playtime_72772,sales_1854,,
playtime_72772,sales_4648,,
playtime_72772,sales_7091,,
playtime_72772,sales_4669,,
playtime_72773,sales_15663,,
playtime_72773,sales_1823,,
playtime_72773,sales_7091,,
playtime_72776,sales_15727,,
playtime_72776,sales_5842,,
playtime_72776,sales_15749,,
playtime_72780,sales_13999,,
playtime_72787,sales_8188,,
playtime_72788,sales_4053,,
playtime_72788,sales_6137,,
playtime_72788,sales_2644,,
playtime_72788,sales_2702,,
playtime_72788,sales_8188,,
playtime_72788,sales_1007,,
playtime_72788,sales_5144,,
playtime_72788,sales_3566,,
playtime_72788,sales_6433,,
playtime_72788,sales_3434,,
playtime_72789,sales_5723,,
playtime_72789,sales_4053,,
playtime_72789,sales_8188,,
playtime_72789,sales_6834,,
playtime_72789,sales_4837,,
playtime_72789,sales_12499,,
playtime_72789,sales_3434,,
playtime_72789,sales_3566,,
playtime_72789,sales_6433,,
playtime_72789,sales_5144,,
playtime_72790,sales_14739,,
playtime_72790,sales_10557,,
playtime_72790,sales_9314,,
playtime_72790,sales_9712,,
playtime_72790,sales_9569,,
playtime_72790,sales_417,,
playtime_72790,sales_15708,,
playtime_72790,sales_1225,,
playtime_72791,sales_8264,,
playtime_72793,sales_12900,,
playtime_72794,sales_12988,,
playtime_72794,sales_15339,,
playtime_72794,sales_5483,,
playtime_72794,sales_1190,,
playtime_72794,sales_4577,,
playtime_72794,sales_1551,,
playtime_72794,sales_9138,,
playtime_72794,sales_1390,,
playtime_72794,sales_12524,,
playtime_72794,sales_8162,,
playtime_72795,sales_6573,,
playtime_72795,sales_8264,,
playtime_72800,sales_13760,,
playtime_72800,sales_9410,,
playtime_72801,sales_9291,,
playtime_72802,sales_9291,,
playtime_72803,sales_3961,,
playtime_72804,sales_14934,,
playtime_72805,sales_933,,
playtime_72805,sales_16052,,
playtime_72805,sales_16400,,
playtime_72806,sales_13310,,
playtime_72806,sales_13674,,
playtime_72807,sales_14055,,
playtime_72807,sales_14871,,
playtime_72807,sales_14328,,
playtime_72807,sales_14186,,
playtime_72807,sales_14781,,
playtime_72807,sales_15590,,
playtime_72807,sales_9200,,
playtime_72807,sales_14730,,
playtime_72807,sales_1553,,
playtime_72819,sales_15091,,
playtime_72819,sales_15410,,
playtime_72819,sales_14931,,
playtime_72820,sales_1703,,
playtime_72820,sales_6962,,
playtime_72820,sales_13087,,
playtime_72820,sales_3772,,
playtime_72820,sales_9009,,
playtime_72821,sales_10840,,
playtime_72821,sales_14837,,
playtime_72821,sales_12731,,
playtime_72821,sales_15268,,
playtime_72821,sales_15696,,
playtime_72821,sales_8250,,
playtime_72822,sales_7213,,
playtime_72822,sales_661,,
playtime_72822,sales_15520,,
playtime_72822,sales_12180,,
playtime_72822,sales_14363,,
playtime_72822,sales_13076,,
playtime_72822,sales_9728,,
playtime_72822,sales_5458,,
playtime_72822,sales_12731,,
playtime_72822,sales_12960,,
playtime_72823,sales_16400,,
playtime_72823,sales_15727,,
playtime_72823,sales_12939,,
playtime_72823,sales_15410,,
playtime_72823,sales_14331,,
playtime_72823,sales_15416,,
playtime_72823,sales_9109,,
playtime_72823,sales_13563,,
playtime_72823,sales_12497,,
playtime_72823,sales_8131,,
playtime_72824,sales_4840,,
playtime_72824,sales_13369,,
playtime_72824,sales_1884,,
playtime_72824,sales_10293,,
playtime_72824,sales_1195,,
playtime_72824,sales_2932,,
playtime_72824,sales_1238,,
playtime_72824,sales_2595,,
playtime_72824,sales_5971,,
playtime_72824,sales_2738,,
playtime_72825,sales_1884,,
playtime_72825,sales_2932,,
playtime_72825,sales_1238,,
playtime_72825,sales_10293,,
playtime_72825,sales_2738,,
playtime_72825,sales_1195,,
playtime_72825,sales_5971,,
playtime_72825,sales_4157,,
playtime_72825,sales_4840,,
playtime_72825,sales_13369,,
playtime_72826,sales_1195,,
playtime_72826,sales_1884,,
playtime_72826,sales_2932,,
playtime_72826,sales_2595,,
playtime_72826,sales_1238,,
playtime_72826,sales_6863,,
playtime_72826,sales_10293,,
playtime_72826,sales_4840,,
playtime_72826,sales_16414,,
playtime_72826,sales_13369,,
playtime_72832,sales_15252,,
playtime_72834,sales_9627,,
playtime_72836,sales_4670,,
playtime_72836,sales_7332,,
playtime_72837,sales_11930,,
playtime_72837,sales_7332,,
playtime_72837,sales_4670,,
playtime_72840,sales_13639,,
playtime_72840,sales_12427,,
playtime_72840,sales_1448,,
playtime_72840,sales_15496,,
playtime_72840,sales_8118,,
playtime_72843,sales_15727,,
playtime_72843,sales_16400,,
playtime_72843,sales_14331,,
playtime_72843,sales_13563,,
playtime_72843,sales_15410,,
playtime_72843,sales_8139,,
playtime_72843,sales_15416,,
playtime_72844,sales_15957,,
playtime_72844,sales_14797,,
playtime_72844,sales_14730,,
playtime_72844,sales_692,,
playtime_72844,sales_13785,,
playtime_72844,sales_13156,,
playtime_72845,sales_16578,,
playtime_72846,sales_14615,,
playtime_72846,sales_11796,,
playtime_72846,sales_13408,,
playtime_72846,sales_2345,,
playtime_72846,sales_6071,,
playtime_72846,sales_14777,,
playtime_72846,sales_2943,,
playtime_72846,sales_11011,,
playtime_72846,sales_6711,,
playtime_72846,sales_12235,,
playtime_72848,sales_16287,,
playtime_72848,sales_10592,,
playtime_72848,sales_1883,,
playtime_72848,sales_15250,,
playtime_72850,sales_12460,,
playtime_72850,sales_7733,,
playtime_72853,sales_16567,,
playtime_72853,sales_13693,,
playtime_72859,sales_13760,,
playtime_72859,sales_1098,,
playtime_72859,sales_10200,,
playtime_72861,sales_138,,
playtime_72861,sales_14409,,
playtime_72861,sales_14931,,
playtime_72861,sales_15135,,
playtime_72861,sales_15572,,
playtime_72861,sales_13773,,
playtime_72862,sales_6576,,
playtime_72862,sales_6756,,
playtime_72862,sales_14037,,
playtime_72862,sales_15952,,
playtime_72862,sales_14934,,
playtime_72863,sales_15952,,
playtime_72863,sales_1640,,
playtime_72863,sales_6576,,
playtime_72863,sales_5347,,
playtime_72863,sales_7896,,
playtime_72863,sales_6756,,
playtime_72863,sales_2923,,
playtime_72863,sales_16505,,
playtime_72863,sales_2417,,
playtime_72863,sales_4420,,
playtime_72864,sales_15952,,
playtime_72864,sales_1640,,
playtime_72864,sales_5347,,
playtime_72864,sales_6576,,
playtime_72864,sales_6756,,
playtime_72864,sales_7896,,
playtime_72864,sales_6834,,
playtime_72864,sales_16505,,
playtime_72864,sales_12014,,
playtime_72864,sales_9475,,
playtime_72865,sales_2923,,
playtime_72865,sales_4971,,
playtime_72867,sales_15416,,
playtime_72867,sales_10757,,
playtime_72868,sales_7926,,
playtime_72868,sales_13257,,
playtime_72868,sales_15325,,
playtime_72868,sales_15044,,
playtime_72868,sales_14549,,
playtime_72868,sales_599,,
playtime_72868,sales_6184,,
playtime_72868,sales_6229,,
playtime_72868,sales_12174,,
playtime_72868,sales_10871,,
playtime_72869,sales_6205,,
playtime_72869,sales_4326,,
playtime_72869,sales_12093,,
playtime_72869,sales_1150,,
playtime_72869,sales_8990,,
playtime_72869,sales_8697,,
playtime_72869,sales_16536,,
playtime_72869,sales_1431,,
playtime_72869,sales_1807,,
playtime_72869,sales_537,,
playtime_72870,sales_4326,,
playtime_72870,sales_6205,,
playtime_72870,sales_1150,,
playtime_72870,sales_8990,,
playtime_72870,sales_12202,,
playtime_72870,sales_12093,,
playtime_72870,sales_14866,,
playtime_72870,sales_527,,
playtime_72870,sales_8671,,
playtime_72870,sales_10305,,
playtime_72873,sales_3116,,
playtime_72874,sales_3116,,
playtime_72875,sales_3116,,
playtime_72877,sales_3116,,
playtime_72878,sales_438,,
playtime_72878,sales_1725,,
playtime_72879,sales_9577,,
playtime_72879,sales_4186,,
playtime_72879,sales_10039,,
playtime_72879,sales_3168,,
playtime_72879,sales_9867,,
playtime_72879,sales_10815,,
playtime_72884,sales_2943,,
playtime_72884,sales_15876,,
playtime_72884,sales_952,,
playtime_72884,sales_4092,,
playtime_72884,sales_11849,,
playtime_72884,sales_13442,,
playtime_72884,sales_10806,,
playtime_72884,sales_5555,,
playtime_72884,sales_6891,,
playtime_72884,sales_7853,,
playtime_72885,sales_7853,,
playtime_72885,sales_5292,,
playtime_72885,sales_902,,
playtime_72886,sales_16063,,
playtime_72886,sales_3153,,
playtime_72886,sales_15077,,
playtime_72886,sales_1489,,
playtime_72886,sales_15757,,
playtime_72886,sales_7853,,
playtime_72886,sales_3971,,
playtime_72886,sales_1504,,
playtime_72886,sales_15876,,
playtime_72886,sales_14886,,
playtime_72887,sales_40,,
playtime_72888,sales_13201,,
playtime_72888,sales_40,,
playtime_72888,sales_2975,,
playtime_72888,sales_5648,,
playtime_72888,sales_7240,,
playtime_72888,sales_8771,,
playtime_72889,sales_7569,,
playtime_72889,sales_994,,
playtime_72889,sales_1284,,
playtime_72889,sales_4561,,
playtime_72889,sales_6866,,
playtime_72889,sales_1187,,
playtime_72889,sales_2398,,
playtime_72889,sales_8435,,
playtime_72889,sales_2214,,
playtime_72889,sales_40,,
playtime_72890,sales_2398,,
playtime_72890,sales_7569,,
playtime_72890,sales_994,,
playtime_72890,sales_1284,,
playtime_72890,sales_4561,,
playtime_72890,sales_12356,,
playtime_72890,sales_1187,,
playtime_72890,sales_6866,,
playtime_72890,sales_2110,,
playtime_72890,sales_1087,,
playtime_72891,sales_6797,,
playtime_72891,sales_40,,
playtime_72892,sales_7240,,
playtime_72892,sales_13551,,
playtime_72892,sales_40,,
playtime_72892,sales_9808,,
playtime_72892,sales_6797,,
playtime_72892,sales_3000,,
playtime_72893,sales_15796,,
playtime_72893,sales_15727,,
playtime_72893,sales_7134,,
playtime_72893,sales_14409,,
playtime_72893,sales_16074,,
playtime_72893,sales_13678,,
playtime_72893,sales_1321,,
playtime_72893,sales_13168,,
playtime_72894,sales_15342,,
playtime_72894,sales_9701,,
playtime_72894,sales_11551,,
playtime_72894,sales_15708,,
playtime_72894,sales_10815,,
playtime_72894,sales_5410,,
playtime_72894,sales_14709,,
playtime_72894,sales_14865,,
playtime_72894,sales_9712,,
playtime_72894,sales_3220,,
playtime_72897,sales_16044,,
playtime_72898,sales_16044,,
playtime_72898,sales_2716,,
playtime_72898,sales_16161,,
playtime_72902,sales_14683,,
playtime_72902,sales_6380,,
playtime_72902,sales_14503,,
playtime_72903,sales_1205,,
playtime_72904,sales_12443,,
playtime_72904,sales_8658,,
playtime_72904,sales_13094,,
playtime_72904,sales_13615,,
playtime_72904,sales_15660,,
playtime_72904,sales_9588,,
playtime_72904,sales_8415,,
playtime_72904,sales_15475,,
playtime_72904,sales_15887,,
playtime_72904,sales_3493,,
playtime_72905,sales_12443,,
playtime_72905,sales_13094,,
playtime_72905,sales_15660,,
playtime_72905,sales_8843,,
playtime_72905,sales_10017,,
playtime_72905,sales_7072,,
playtime_72905,sales_3493,,
playtime_72905,sales_9588,,
playtime_72905,sales_15458,,
playtime_72905,sales_11371,,
playtime_72906,sales_15587,,
playtime_72906,sales_11438,,
playtime_72907,sales_14683,,
playtime_72907,sales_15587,,
playtime_72918,sales_8148,,
playtime_72918,sales_15643,,
playtime_72918,sales_13800,,
playtime_72918,sales_6388,,
playtime_72919,sales_15643,,
playtime_72919,sales_8148,,
playtime_72920,sales_16004,,
playtime_72920,sales_15132,,
playtime_72920,sales_11520,,
playtime_72920,sales_15693,,
playtime_72922,sales_14722,,
playtime_72922,sales_9347,,
playtime_72922,sales_12942,,
playtime_72922,sales_15220,,
playtime_72922,sales_13540,,
playtime_72924,sales_15424,,
playtime_72924,sales_4334,,
playtime_72924,sales_9677,,
playtime_72924,sales_13617,,
playtime_72925,sales_281,,
playtime_72925,sales_4516,,
playtime_72925,sales_4582,,
playtime_72925,sales_10123,,
playtime_72925,sales_7495,,
playtime_72925,sales_6421,,
playtime_72925,sales_892,,
playtime_72925,sales_14840,,
playtime_72925,sales_11628,,
playtime_72925,sales_3581,,
playtime_72926,sales_1093,,
playtime_72927,sales_1093,,
playtime_72927,sales_14147,,
playtime_72930,sales_15520,,
playtime_72930,sales_5140,,
playtime_72930,sales_222,,
playtime_72930,sales_7576,,
playtime_72930,sales_4577,,
playtime_72930,sales_3287,,
playtime_72930,sales_1640,,
playtime_72930,sales_78,,
playtime_72930,sales_7073,,
playtime_72930,sales_8233,,
playtime_72931,sales_4577,,
playtime_72931,sales_1640,,
playtime_72931,sales_11042,,
playtime_72931,sales_5723,,
playtime_72932,sales_10815,,
playtime_72932,sales_15154,,
playtime_72937,sales_4124,,
playtime_72937,sales_6635,,
playtime_72937,sales_5501,,
playtime_72937,sales_9588,,
playtime_72937,sales_9256,,
playtime_72937,sales_16311,,
playtime_72937,sales_16346,,
playtime_72937,sales_15174,,
playtime_72937,sales_15054,,
playtime_72937,sales_5736,,
playtime_72938,sales_15486,,
playtime_72938,sales_10693,,
playtime_72938,sales_15696,,
playtime_72938,sales_11486,,
playtime_72938,sales_13678,,
playtime_72938,sales_8250,,
playtime_72938,sales_14782,,
playtime_72938,sales_16187,,
playtime_72938,sales_10840,,
playtime_72938,sales_11878,,
playtime_72940,sales_13720,,
playtime_72940,sales_5472,,
playtime_72941,sales_9409,,
playtime_72942,sales_9409,,
playtime_72942,sales_3103,,
playtime_72942,sales_11925,,
playtime_72942,sales_5242,,
playtime_72942,sales_6834,,
playtime_72942,sales_9119,,
playtime_72942,sales_15352,,
playtime_72942,sales_14809,,
playtime_72942,sales_13720,,
playtime_72942,sales_2098,,
playtime_72943,sales_9409,,
playtime_72943,sales_3103,,
playtime_72943,sales_6834,,
playtime_72943,sales_11925,,
playtime_72943,sales_5242,,
playtime_72943,sales_14809,,
playtime_72943,sales_9119,,
playtime_72943,sales_15352,,
playtime_72944,sales_12604,,
playtime_72946,sales_12266,,
playtime_72947,sales_14837,,
playtime_72947,sales_12731,,
playtime_72947,sales_10840,,
playtime_72947,sales_15268,,
playtime_72947,sales_15696,,
playtime_72947,sales_8250,,
playtime_72947,sales_5458,,
playtime_72947,sales_12180,,
playtime_72947,sales_15641,,
playtime_72947,sales_13196,,
playtime_72951,sales_16310,,
playtime_72951,sales_14234,,
playtime_72952,sales_14756,,
playtime_72952,sales_13893,,
playtime_72952,sales_14234,,
playtime_72952,sales_15523,,
playtime_72952,sales_15053,,
playtime_72952,sales_15786,,
playtime_72952,sales_16376,,
playtime_72952,sales_9491,,
playtime_72954,sales_15091,,
playtime_72954,sales_9109,,
playtime_72954,sales_14931,,
playtime_72954,sales_11378,,
playtime_72954,sales_13495,,
playtime_72955,sales_15520,,
playtime_72955,sales_3229,,
playtime_72955,sales_15887,,
playtime_72955,sales_15484,,
playtime_72955,sales_9262,,
playtime_72955,sales_13096,,
playtime_72955,sales_5883,,
playtime_72955,sales_13292,,
playtime_72955,sales_16261,,
playtime_72955,sales_16109,,
playtime_72956,sales_3229,,
playtime_72956,sales_15520,,
playtime_72956,sales_15484,,
playtime_72956,sales_16109,,
playtime_72956,sales_14944,,
playtime_72956,sales_5883,,
playtime_72956,sales_4577,,
playtime_72956,sales_4186,,
playtime_72956,sales_16505,,
playtime_72956,sales_5021,,
playtime_72957,sales_10815,,
playtime_72957,sales_12520,,
playtime_72957,sales_3253,,
playtime_72957,sales_15708,,
playtime_72957,sales_9178,,
playtime_72957,sales_15342,,
playtime_72957,sales_417,,
playtime_72957,sales_5365,,
playtime_72957,sales_6702,,
playtime_72957,sales_2730,,
playtime_72960,sales_15768,,
playtime_72961,sales_4577,,
playtime_72961,sales_1517,,
playtime_72963,sales_10931,,
playtime_72963,sales_4289,,
playtime_72963,sales_4894,,
playtime_72963,sales_5293,,
playtime_72963,sales_14147,,
playtime_72963,sales_11486,,
playtime_72964,sales_10931,,
playtime_72964,sales_5293,,
playtime_72964,sales_2214,,
playtime_72964,sales_4894,,
playtime_72964,sales_2300,,
playtime_72964,sales_13973,,
playtime_72964,sales_11829,,
playtime_72964,sales_8375,,
playtime_72964,sales_4289,,
playtime_72964,sales_10574,,
playtime_72965,sales_10931,,
playtime_72965,sales_5293,,
playtime_72965,sales_2300,,
playtime_72965,sales_2214,,
playtime_72965,sales_8375,,
playtime_72965,sales_4894,,
playtime_72965,sales_13973,,
playtime_72965,sales_11829,,
playtime_72965,sales_11648,,
playtime_72965,sales_4289,,
playtime_72966,sales_10931,,
playtime_72966,sales_5293,,
playtime_72966,sales_4894,,
playtime_72966,sales_4289,,
playtime_72966,sales_3933,,
playtime_72966,sales_5610,,
playtime_72966,sales_3993,,
playtime_72966,sales_13619,,
playtime_72966,sales_2214,,
playtime_72966,sales_8375,,
playtime_72967,sales_10931,,
playtime_72967,sales_5293,,
playtime_72967,sales_4289,,
playtime_72967,sales_13619,,
playtime_72967,sales_4894,,
playtime_72967,sales_9378,,
playtime_72967,sales_2375,,
playtime_72967,sales_3993,,
playtime_72968,sales_1082,,
playtime_72968,sales_2475,,
playtime_72968,sales_4493,,
playtime_72968,sales_4522,,
playtime_72968,sales_10349,,
playtime_72968,sales_1361,,
playtime_72968,sales_3663,,
playtime_72968,sales_15902,,
playtime_72968,sales_4575,,
playtime_72968,sales_12523,,
playtime_72973,sales_15091,,
playtime_72974,sales_15680,,
playtime_72975,sales_4424,,
playtime_72983,sales_13932,,
playtime_72983,sales_14042,,
playtime_72983,sales_4330,,
playtime_72983,sales_6711,,
playtime_72983,sales_11011,,
playtime_72983,sales_10864,,
playtime_72983,sales_2943,,
playtime_72983,sales_15491,,
playtime_72983,sales_11453,,
playtime_72983,sales_1807,,
playtime_72984,sales_13932,,
playtime_72985,sales_6794,,
playtime_72985,sales_9254,,
playtime_72985,sales_5159,,
playtime_72985,sales_4194,,
playtime_72986,sales_6794,,
playtime_72986,sales_5483,,
playtime_72986,sales_15339,,
playtime_72986,sales_9994,,
playtime_72986,sales_2059,,
playtime_72986,sales_7460,,
playtime_72986,sales_4577,,
playtime_72986,sales_3126,,
playtime_72986,sales_15809,,
playtime_72986,sales_10000,,
playtime_72987,sales_6794,,
playtime_72987,sales_2059,,
playtime_72987,sales_4577,,
playtime_72987,sales_5483,,
playtime_72987,sales_8207,,
playtime_72987,sales_7460,,
playtime_72987,sales_3126,,
playtime_72987,sales_13559,,
playtime_72987,sales_4283,,
playtime_72987,sales_8615,,
playtime_72988,sales_11306,,
playtime_72988,sales_4194,,
playtime_72988,sales_793,,
playtime_72988,sales_13491,,
playtime_72988,sales_13401,,
playtime_72988,sales_6110,,
playtime_72988,sales_5592,,
playtime_72988,sales_6794,,
playtime_72988,sales_6573,,
playtime_72988,sales_1264,,
playtime_72989,sales_6573,,
playtime_72989,sales_4194,,
playtime_72989,sales_793,,
playtime_72989,sales_13491,,
playtime_72989,sales_11306,,
playtime_72989,sales_13401,,
playtime_72989,sales_3987,,
playtime_72989,sales_6110,,
playtime_72989,sales_13932,,
playtime_72992,sales_13302,,
playtime_72992,sales_15203,,
playtime_72992,sales_5243,,
playtime_72993,sales_40,,
playtime_72994,sales_158,,
playtime_72994,sales_40,,
playtime_72994,sales_10010,,
playtime_72994,sales_16409,,
playtime_72994,sales_5085,,
playtime_72994,sales_9685,,
playtime_72994,sales_49,,
playtime_72994,sales_4690,,
playtime_72994,sales_6752,,
playtime_72994,sales_108,,
playtime_72996,sales_15887,,
playtime_72996,sales_13096,,
playtime_72996,sales_2189,,
playtime_72996,sales_5427,,
playtime_72996,sales_7367,,
playtime_72996,sales_5680,,
playtime_72996,sales_16505,,
playtime_72996,sales_1905,,
playtime_72996,sales_5883,,
playtime_72996,sales_15520,,
playtime_72997,sales_5179,,
playtime_72997,sales_10066,,
playtime_72997,sales_4577,,
playtime_72997,sales_7367,,
playtime_72997,sales_16505,,
playtime_72997,sales_12014,,
playtime_72997,sales_9773,,
playtime_72997,sales_312,,
playtime_72997,sales_3553,,
playtime_72997,sales_1905,,
playtime_72998,sales_6918,,
playtime_72998,sales_8680,,
playtime_72999,sales_14621,,
playtime_72999,sales_11309,,
playtime_72999,sales_5537,,
playtime_73007,sales_1618,,
playtime_73013,sales_14372,,
playtime_73015,sales_10661,,
playtime_73015,sales_14345,,
playtime_73015,sales_12574,,
playtime_73015,sales_9794,,
playtime_73015,sales_16339,,
playtime_73016,sales_10661,,
playtime_73016,sales_14345,,
playtime_73016,sales_12574,,
playtime_73016,sales_9794,,
playtime_73016,sales_16339,,
playtime_73017,sales_10661,,
playtime_73017,sales_14345,,
playtime_73017,sales_12574,,
playtime_73017,sales_3163,,
playtime_73017,sales_12391,,
playtime_73017,sales_9794,,
playtime_73017,sales_3959,,
playtime_73017,sales_6435,,
playtime_73017,sales_3595,,
playtime_73017,sales_13409,,
playtime_73018,sales_5760,,
playtime_73018,sales_11956,,
playtime_73018,sales_16119,,
playtime_73018,sales_4123,,
playtime_73018,sales_1735,,
playtime_73018,sales_1245,,
playtime_73018,sales_2890,,
playtime_73018,sales_1572,,
playtime_73018,sales_15996,,
playtime_73018,sales_15889,,
playtime_73019,sales_5760,,
playtime_73019,sales_11956,,
playtime_73019,sales_16119,,
playtime_73019,sales_4123,,
playtime_73019,sales_15889,,
playtime_73019,sales_1245,,
playtime_73019,sales_15430,,
playtime_73019,sales_1572,,
playtime_73019,sales_1735,,
playtime_73019,sales_2890,,
playtime_73020,sales_5760,,
playtime_73020,sales_16119,,
playtime_73020,sales_4123,,
playtime_73020,sales_11956,,
playtime_73020,sales_1245,,
playtime_73020,sales_1572,,
playtime_73020,sales_1735,,
playtime_73020,sales_2890,,
playtime_73020,sales_15996,,
playtime_73020,sales_15889,,
playtime_73021,sales_5760,,
playtime_73021,sales_4123,,
playtime_73021,sales_1735,,
playtime_73021,sales_11956,,
playtime_73021,sales_1245,,
playtime_73021,sales_2890,,
playtime_73021,sales_16119,,
playtime_73021,sales_1572,,
playtime_73021,sales_15996,,
playtime_73021,sales_9272,,
playtime_73022,sales_5760,,
playtime_73022,sales_4123,,
playtime_73022,sales_11956,,
playtime_73022,sales_16119,,
playtime_73022,sales_1735,,
playtime_73022,sales_2890,,
playtime_73022,sales_1245,,
playtime_73022,sales_1572,,
playtime_73022,sales_10049,,
playtime_73022,sales_15996,,
playtime_73024,sales_12599,,
playtime_73024,sales_3857,,
playtime_73026,sales_12684,,
playtime_73026,sales_15789,,
playtime_73026,sales_15169,,
playtime_73026,sales_16590,,
playtime_73026,sales_10724,,
playtime_73026,sales_12024,,
playtime_73026,sales_14235,,
playtime_73026,sales_3051,,
playtime_73026,sales_8705,,
playtime_73026,sales_12363,,
playtime_73027,sales_16590,,
playtime_73027,sales_15789,,
playtime_73027,sales_7849,,
playtime_73027,sales_16291,,
playtime_73027,sales_15282,,
playtime_73027,sales_16236,,
playtime_73027,sales_4987,,
playtime_73027,sales_12053,,
playtime_73027,sales_15555,,
playtime_73027,sales_15558,,
playtime_73028,sales_13615,,
playtime_73028,sales_16590,,
playtime_73028,sales_14812,,
playtime_73028,sales_8658,,
playtime_73028,sales_16291,,
playtime_73028,sales_15887,,
playtime_73028,sales_15789,,
playtime_73028,sales_11734,,
playtime_73028,sales_15282,,
playtime_73028,sales_16037,,
playtime_73029,sales_7849,,
playtime_73029,sales_15282,,
playtime_73029,sales_16291,,
playtime_73029,sales_16590,,
playtime_73029,sales_12933,,
playtime_73029,sales_15789,,
playtime_73029,sales_15558,,
playtime_73029,sales_16236,,
playtime_73029,sales_15007,,
playtime_73029,sales_14616,,
playtime_73031,sales_2320,,
playtime_73032,sales_8415,,
playtime_73032,sales_8658,,
playtime_73032,sales_6330,,
playtime_73032,sales_1088,,
playtime_73032,sales_8938,,
playtime_73032,sales_14446,,
playtime_73032,sales_12722,,
playtime_73032,sales_930,,
playtime_73032,sales_7929,,
playtime_73032,sales_2320,,
playtime_73033,sales_5878,,
playtime_73033,sales_15794,,
playtime_73033,sales_14814,,
playtime_73033,sales_14831,,
playtime_73033,sales_15141,,
playtime_73033,sales_16561,,
playtime_73033,sales_1297,,
playtime_73033,sales_16267,,
playtime_73033,sales_3261,,
playtime_73033,sales_7887,,
playtime_73037,sales_123,,
playtime_73037,sales_4332,,
playtime_73037,sales_9627,,
playtime_73037,sales_11326,,
playtime_73037,sales_3067,,
playtime_73037,sales_11706,,
playtime_73037,sales_5967,,
playtime_73037,sales_321,,
playtime_73037,sales_1942,,
playtime_73037,sales_15147,,
playtime_73041,sales_16287,,
playtime_73041,sales_14671,,
playtime_73042,sales_15749,,
playtime_73042,sales_13563,,
playtime_73042,sales_16578,,
playtime_73042,sales_15727,,
playtime_73042,sales_12939,,
playtime_73042,sales_15123,,
playtime_73042,sales_10948,,
playtime_73042,sales_8135,,
playtime_73042,sales_14667,,
playtime_73042,sales_8028,,
playtime_73043,sales_12576,,
playtime_73043,sales_7216,,
playtime_73043,sales_11610,,
playtime_73043,sales_2526,,
playtime_73043,sales_10805,,
playtime_73043,sales_5418,,
playtime_73043,sales_14841,,
playtime_73043,sales_13062,,
playtime_73043,sales_10959,,
playtime_73043,sales_8650,,
playtime_73045,sales_10001,,
playtime_73045,sales_11219,,
playtime_73046,sales_12466,,
playtime_73046,sales_5579,,
playtime_73047,sales_11483,,
playtime_73047,sales_7637,,
playtime_73048,sales_5067,,
playtime_73048,sales_5492,,
playtime_73048,sales_15933,,
playtime_73055,sales_15950,,
playtime_73055,sales_4722,,
playtime_73055,sales_12867,,
playtime_73055,sales_2064,,
playtime_73055,sales_6163,,
playtime_73055,sales_5176,,
playtime_73055,sales_12702,,
playtime_73055,sales_13938,,
playtime_73055,sales_16089,,
playtime_73055,sales_13150,,
playtime_73056,sales_11632,,
playtime_73057,sales_5454,,
playtime_73057,sales_13674,,
playtime_73057,sales_3577,,
playtime_73057,sales_13134,,
playtime_73058,sales_9200,,
playtime_73058,sales_7060,,
playtime_73058,sales_15790,,
playtime_73058,sales_7314,,
playtime_73059,sales_7314,,
playtime_73059,sales_5525,,
playtime_73059,sales_1212,,
playtime_73059,sales_2150,,
playtime_73059,sales_3013,,
playtime_73059,sales_5463,,
playtime_73059,sales_12343,,
playtime_73059,sales_3514,,
playtime_73059,sales_5625,,
playtime_73059,sales_4574,,
playtime_73061,sales_11868,,
playtime_73061,sales_15542,,
playtime_73062,sales_2544,,
playtime_73062,sales_5181,,
playtime_73062,sales_11558,,
playtime_73062,sales_15476,,
playtime_73063,sales_15875,,
playtime_73066,sales_14052,,
playtime_73067,sales_7934,,
playtime_73067,sales_5821,,
playtime_73067,sales_1981,,
playtime_73069,sales_8233,,
playtime_73069,sales_3893,,
playtime_73069,sales_16096,,
playtime_73069,sales_7652,,
playtime_73069,sales_661,,
playtime_73069,sales_13096,,
playtime_73069,sales_15520,,
playtime_73069,sales_2128,,
playtime_73069,sales_12134,,
playtime_73071,sales_14083,,
playtime_73071,sales_13851,,
playtime_73071,sales_10075,,
