id1,id2,score,is_correct,classification
playtime_12955,sales_3851,0.9999999999999999,,
playtime_20674,sales_9024,0.8363636363636364,,
playtime_7317,sales_6854,0.9562962962962962,,
playtime_3242,sales_15881,0.846980431848853,,
playtime_13341,sales_16401,0.8762857142857142,,
playtime_60780,sales_6481,0.8912851037851038,,
playtime_9117,sales_709,0.9999999999999999,,
playtime_9750,sales_6469,0.9731746031746031,,
playtime_11759,sales_14328,0.8999999999999999,,
playtime_22303,sales_4986,0.9416666666666665,,
playtime_41011,sales_15727,0.8529278324015167,,
playtime_26805,sales_6171,0.9289473684210526,,
playtime_13763,sales_2826,0.9999999999999999,,
playtime_19669,sales_10210,0.9999999999999999,,
playtime_54380,sales_3773,0.9999999999999999,,
playtime_10894,sales_8519,0.9899999999999999,,
playtime_20631,sales_12763,0.8114718614718615,,
playtime_11418,sales_9853,0.9999999999999999,,
playtime_3476,sales_168,0.8999999999999999,,
playtime_60819,sales_14899,0.8999999999999999,,
playtime_12035,sales_16109,0.9555555555555555,,
playtime_25276,sales_3391,0.8147186147186146,,
playtime_24061,sales_10059,0.9842857142857142,,
playtime_6360,sales_6280,0.8252873563218391,,
playtime_4416,sales_1602,0.9999999999999999,,
playtime_19214,sales_13246,0.8408233883233883,,
playtime_19866,sales_1378,0.8515913312693498,,
playtime_26598,sales_3944,0.9999999999999999,,
playtime_15389,sales_10769,0.8435375816993463,,
playtime_10292,sales_2132,0.9999999999999999,,
playtime_29436,sales_7232,0.8999999999999999,,
playtime_20634,sales_13197,0.9999999999999999,,
playtime_23670,sales_7338,0.8999999999999999,,
playtime_21391,sales_6020,0.8465909090909091,,
playtime_23666,sales_12075,0.8319883040935673,,
playtime_54072,sales_5634,0.8214285714285715,,
playtime_11499,sales_1916,0.9999999999999999,,
playtime_11823,sales_3096,0.9562962962962962,,
playtime_9153,sales_9034,0.9533333333333333,,
playtime_14590,sales_2417,0.9126373626373627,,
playtime_23497,sales_7087,0.9465939153439152,,
playtime_25764,sales_11816,0.9999999999999999,,
playtime_29076,sales_3313,0.8064444444444444,,
playtime_4523,sales_15726,0.8071379731379732,,
playtime_38096,sales_10913,0.9999999999999999,,
playtime_23571,sales_2048,0.9909090909090909,,
playtime_14092,sales_1768,0.8198809523809523,,
playtime_10057,sales_2840,0.8533333333333334,,
playtime_4363,sales_3431,0.9999999999999999,,
playtime_16326,sales_9121,0.9999999999999999,,
playtime_33640,sales_2281,0.9501754385964911,,
playtime_9645,sales_16396,0.9999999999999999,,
playtime_51158,sales_2506,0.8075783475783476,,
playtime_29723,sales_13760,0.9999999999999999,,
playtime_15699,sales_14064,0.9038728632478633,,
playtime_21023,sales_13984,0.8999999999999999,,
playtime_19435,sales_3512,0.9999999999999999,,
playtime_29120,sales_8895,0.8666666666666666,,
playtime_3660,sales_15463,0.9999999999999999,,
playtime_16282,sales_3829,0.9999999999999999,,
playtime_5895,sales_8806,0.94,,
playtime_26638,sales_7676,0.9999999999999999,,
playtime_50578,sales_8059,0.9999999999999999,,
playtime_3893,sales_2079,0.8303030303030303,,
playtime_38569,sales_15134,0.9538461538461539,,
playtime_7722,sales_63,0.8666666666666666,,
playtime_37727,sales_12854,0.9999999999999999,,
playtime_20221,sales_8154,0.9530905695611577,,
playtime_49447,sales_13929,0.9999999999999999,,
playtime_50580,sales_11979,0.9907407407407407,,
playtime_34415,sales_6472,0.8688924501424501,,
playtime_4721,sales_72,0.9999999999999999,,
playtime_46720,sales_9446,0.9222222222222222,,
playtime_25469,sales_900,0.9999999999999999,,
playtime_14549,sales_3040,0.8999999999999999,,
playtime_16082,sales_5790,0.9583333333333334,True,TP
playtime_7455,sales_13255,0.8235897435897437,,
playtime_20811,sales_15664,0.8555104617604619,,
playtime_36103,sales_7297,0.9307692307692307,,
playtime_4078,sales_5574,0.9999999999999999,,
playtime_5526,sales_1883,0.9999999999999999,,
playtime_2730,sales_3734,0.8666666666666666,,
playtime_32693,sales_16303,0.8666666666666666,,
playtime_36872,sales_3457,0.9468518518518517,,
playtime_6697,sales_3373,0.9919999999999999,,
playtime_31272,sales_3614,0.9468518518518517,,
playtime_12325,sales_4788,0.9615384615384616,,
playtime_11208,sales_851,0.9999999999999999,,
playtime_35557,sales_11642,0.8392857142857142,,
playtime_15786,sales_962,0.8666666666666666,,
playtime_25220,sales_15440,0.9999999999999999,,
playtime_3163,sales_10098,0.9999999999999999,,
playtime_19154,sales_4818,0.9444444444444445,,
playtime_20344,sales_13176,0.9999999999999999,,
playtime_16761,sales_3889,0.9442424242424241,True,TP
playtime_14179,sales_197,0.9999999999999999,,
playtime_8992,sales_140,0.8223776223776225,,
playtime_14990,sales_9291,0.9999999999999999,,
